Date,Open,High,Low,Close
20-10-2011,37.09760135131672,38.5892219543457,36.98628515563149,38.5892219543457
21-10-2011,37.65417271160931,37.67643481605188,37.6170654296875,37.6170654296875
24-10-2011,37.6170654296875,37.6170654296875,37.6170654296875,37.6170654296875
25-10-2011,37.6170654296875,37.6170654296875,37.6170654296875,37.6170654296875
26-10-2011,38.010371809352364,38.06231859504932,37.89163589477539,37.89163589477539
27-10-2011,38.8044319152832,38.8044319152832,38.8044319152832,38.8044319152832
28-10-2011,38.448222619116635,38.55953598022461,38.448222619116635,38.55953598022461
31-10-2011,38.08459572365455,38.08459572365455,37.77291488647461,37.77291488647461
01-11-2011,37.35732452668,40.16246240273518,37.09016799926758,37.09016799926758
02-11-2011,37.461225523125236,37.50575256347656,37.24601574109279,37.50575256347656
03-11-2011,37.795175061791625,37.95101547241211,37.720966151273814,37.95101547241211
04-11-2011,37.5799605100393,37.624487549257346,37.5799605100393,37.59480285644531
07-11-2011,37.69870217507329,37.86196517944336,37.69870217507329,37.86196517944336
08-11-2011,38.20332717895508,38.20332717895508,38.20332717895508,38.20332717895508
09-11-2011,37.00854970750208,37.00854970750208,36.919498443603516,36.919498443603516
10-11-2011,37.20149706837157,37.35733748646283,37.20149706837157,37.33507537841797
11-11-2011,37.86196200439142,37.87680435180664,37.86196200439142,37.87680435180664
14-11-2011,37.505761460544804,37.505761460544804,37.44639205932617,37.44639205932617
15-11-2011,37.44639205932617,37.44639205932617,37.44639205932617,37.44639205932617
16-11-2011,37.44639205932617,37.44639205932617,37.44639205932617,37.44639205932617
17-11-2011,36.68202383937008,36.74881299013669,36.68202383937008,36.733970642089844
18-11-2011,36.84528350830078,36.84528350830078,36.84528350830078,36.84528350830078
21-11-2011,36.348069351849944,36.48906737808347,36.348069351849944,36.38517379760742
22-11-2011,36.42970671891067,36.42970671891067,36.32581312164307,36.33323287963867
23-11-2011,36.325824227461176,36.325824227461176,35.776668548583984,35.776668548583984
25-11-2011,35.776668548583984,35.776668548583984,35.776668548583984,35.776668548583984
28-11-2011,36.36292266845703,36.36292266845703,36.36292266845703,36.36292266845703
29-11-2011,36.57070541381836,36.57070541381836,36.57070541381836,36.57070541381836
30-11-2011,36.57070541381836,36.57070541381836,36.57070541381836,36.57070541381836
01-12-2011,37.66900523149621,37.66900523149621,37.631900787353516,37.631900787353516
02-12-2011,37.631900787353516,37.631900787353516,37.631900787353516,37.631900787353516
05-12-2011,37.847117555517244,37.847117555517244,37.6170654296875,37.6170654296875
06-12-2011,37.617066709616374,37.646751403808594,37.609646951512445,37.646751403808594
07-12-2011,37.646751403808594,37.646751403808594,37.646751403808594,37.646751403808594
08-12-2011,37.24601826759412,37.36475421903031,37.23859850914302,37.253440856933594
09-12-2011,37.542860182152296,37.71354293823242,37.52059807554267,37.71354293823242
12-12-2011,37.698700450336375,37.698700450336375,37.05307388305664,37.05307388305664
13-12-2011,37.05307388305664,37.05307388305664,37.05307388305664,37.05307388305664
14-12-2011,37.02338919796809,37.07533600047204,36.756232596011564,36.8304443359375
15-12-2011,36.95659637451172,36.95659637451172,36.95659637451172,36.95659637451172
16-12-2011,36.95659637451172,36.95659637451172,36.95659637451172,36.95659637451172
19-12-2011,36.9343376159668,36.9343376159668,36.9343376159668,36.9343376159668
20-12-2011,37.13054656982422,37.13054656982422,37.13054656982422,37.13054656982422
21-12-2011,37.622927968974714,37.988487243652344,37.622927968974714,37.988487243652344
22-12-2011,38.11532404466032,38.11532404466032,38.070560455322266,38.070560455322266
23-12-2011,38.286911425510496,38.39881896972656,38.286911425510496,38.39881896972656
27-12-2011,38.39881896972656,38.39881896972656,38.39881896972656,38.39881896972656
28-12-2011,38.06309174083706,38.085472106933594,38.06309174083706,38.085472106933594
29-12-2011,38.249609859414164,38.39881896972656,38.17500388129443,38.39881896972656
30-12-2011,38.45851155373625,38.45851155373625,38.23469924926758,38.23469924926758
03-01-2012,38.83898988449849,38.83898988449849,38.63755798339844,38.63755798339844
04-01-2012,38.324214935302734,38.324214935302734,38.324214935302734,38.324214935302734
05-01-2012,38.30182647705078,38.30182647705078,38.30182647705078,38.30182647705078
06-01-2012,38.30182647705078,38.30182647705078,38.30182647705078,38.30182647705078
09-01-2012,38.30182647705078,38.30182647705078,38.30182647705078,38.30182647705078
10-01-2012,38.518190374826396,38.533111572265625,38.518190374826396,38.533111572265625
11-01-2012,38.533111572265625,38.533111572265625,38.533111572265625,38.533111572265625
12-01-2012,38.51072835314308,38.55549194546076,38.48088880419204,38.533111572265625
13-01-2012,38.533111572265625,38.533111572265625,38.533111572265625,38.533111572265625
17-01-2012,38.637541279120256,38.674842834472656,38.637541279120256,38.674842834472656
18-01-2012,38.73453330367127,38.749454498291016,38.73453330367127,38.749454498291016
19-01-2012,38.749454498291016,38.749454498291016,38.749454498291016,38.749454498291016
20-01-2012,38.749454498291016,38.749454498291016,38.749454498291016,38.749454498291016
23-01-2012,39.1374030574204,39.212009042026814,39.0627999187413,39.07025909423828
24-01-2012,38.92104762248419,39.174702262986024,38.92104762248419,39.032955169677734
25-01-2012,38.85391219527398,39.047882080078125,38.764385006046616,39.047882080078125
26-01-2012,39.25676403109245,39.41343515283136,39.085174560546875,39.085174560546875
27-01-2012,39.09264373779297,39.09264373779297,39.09264373779297,39.09264373779297
30-01-2012,38.876275038100594,38.950878149553056,38.876275038100594,38.92103576660156
31-01-2012,38.95089531914678,38.95089531914678,38.71216184215341,38.93597412109375
01-02-2012,39.41344077239794,39.41344077239794,39.294071197509766,39.294071197509766
02-02-2012,39.29406689634022,39.33137130737305,39.29406689634022,39.33137130737305
03-02-2012,39.517887115478516,39.517887115478516,39.517887115478516,39.517887115478516
06-02-2012,39.91328666701684,39.91328666701684,39.2269287109375,39.2269287109375
07-02-2012,39.2269287109375,39.2269287109375,39.2269287109375,39.2269287109375
08-02-2012,39.435813903808594,39.435813903808594,39.435813903808594,39.435813903808594
09-02-2012,39.435813903808594,39.435813903808594,39.435813903808594,39.435813903808594
10-02-2012,38.98073196411133,38.98073196411133,38.98073196411133,38.98073196411133
13-02-2012,38.98073196411133,38.98073196411133,38.98073196411133,38.98073196411133
14-02-2012,39.09264373779297,39.09264373779297,39.09264373779297,39.09264373779297
15-02-2012,39.09264373779297,39.09264373779297,39.09264373779297,39.09264373779297
16-02-2012,39.316444396972656,39.316444396972656,39.316444396972656,39.316444396972656
17-02-2012,39.46566292459322,39.49550247192383,39.40597813807748,39.49550247192383
21-02-2012,39.49550247192383,39.49550247192383,39.49550247192383,39.49550247192383
22-02-2012,39.64470861196466,39.68947219848633,39.64470861196466,39.68947219848633
23-02-2012,39.79391860961914,39.79391860961914,39.79391860961914,39.79391860961914
24-02-2012,39.79391860961914,39.79391860961914,39.79391860961914,39.79391860961914
27-02-2012,39.80883026123047,39.80883026123047,39.80883026123047,39.80883026123047
28-02-2012,39.95804497867246,39.987884521484375,39.95804497867246,39.987884521484375
29-02-2012,39.987884521484375,39.987884521484375,39.987884521484375,39.987884521484375
01-03-2012,40.398213055726316,40.398213055726316,40.10725401421929,40.1370964050293
02-03-2012,40.01773405395927,40.055035623578156,39.987891659893236,40.02519607543945
05-03-2012,40.02519607543945,40.02519607543945,40.02519607543945,40.02519607543945
06-03-2012,39.60741381026937,39.644715382444225,39.547729018047576,39.55519104003906
07-03-2012,39.696922302246094,39.704384321258104,39.62231918768437,39.696922302246094
08-03-2012,39.696922302246094,39.696922302246094,39.696922302246094,39.696922302246094
09-03-2012,39.696922302246094,39.696922302246094,39.696922302246094,39.696922302246094
12-03-2012,40.017729659639876,40.23408272397009,40.00280846424534,40.196781158447266
13-03-2012,40.26393127441406,40.26393127441406,40.26393127441406,40.26393127441406
14-03-2012,40.26393127441406,40.26393127441406,40.26393127441406,40.26393127441406
15-03-2012,40.241541898703844,40.241541898703844,40.196781158447266,40.196781158447266
16-03-2012,40.286307404252234,40.286307404252234,40.17439985642511,40.181861877441406
19-03-2012,40.174401193939154,40.30868911743164,40.092338881517975,40.30868911743164
20-03-2012,39.883437078061476,40.0624885559082,39.883437078061476,40.0624885559082
21-03-2012,39.987882587669276,40.12963250435989,39.987882587669276,40.0624885559082
22-03-2012,39.98788496913677,40.07741213635525,39.89090147354038,40.04010772705078
23-03-2012,40.15202331542969,40.15202331542969,40.15202331542969,40.15202331542969
26-03-2012,40.43550918974703,40.51011231082391,40.331063681868756,40.457889556884766
27-03-2012,40.90552051177612,41.03234639823484,40.4504340327383,40.77123260498047
28-03-2012,40.56233459182014,40.60709817150032,40.39074513860269,40.46535110473633
29-03-2012,40.219162730996466,40.547420501708984,40.13709757683656,40.547420501708984
30-03-2012,40.681705474853516,40.681705474853516,40.681705474853516,40.681705474853516
02-04-2012,40.96519942895401,41.0472645710571,40.96519942895401,41.03980255126953
03-04-2012,40.9652099609375,40.9652099609375,40.9652099609375,40.9652099609375
04-04-2012,40.23408887905965,40.405678383456355,40.22662685725731,40.26393127441406
05-04-2012,40.42059326171875,40.42059326171875,40.42059326171875,40.42059326171875
09-04-2012,40.249000549316406,40.249000549316406,40.249000549316406,40.249000549316406
10-04-2012,40.21916183232105,40.21916183232105,39.68947219848633,39.68947219848633
11-04-2012,39.861061096191406,39.861061096191406,39.861061096191406,39.861061096191406
12-04-2012,39.987887268850805,40.196781158447266,39.987887268850805,40.196781158447266
13-04-2012,39.905826568603516,39.905826568603516,39.905826568603516,39.905826568603516
16-04-2012,40.01772689819336,40.01772689819336,40.01772689819336,40.01772689819336
17-04-2012,40.099788665771484,40.099788665771484,40.099788665771484,40.099788665771484
18-04-2012,40.34599685668945,40.34599685668945,40.34599685668945,40.34599685668945
19-04-2012,40.34599685668945,40.34599685668945,40.34599685668945,40.34599685668945
20-04-2012,40.472816467285156,40.472816467285156,40.472816467285156,40.472816467285156
23-04-2012,40.472816467285156,40.472816467285156,40.472816467285156,40.472816467285156
24-04-2012,40.472816467285156,40.472816467285156,40.472816467285156,40.472816467285156
